taxon_id,cluster_id,cluster_size,total_occurrences,clustering_method,representative_lat,representative_lon,representative_year,centroid_a00,centroid_a01,centroid_a02,centroid_a03,centroid_a04,centroid_a05,centroid_a06,centroid_a07,centroid_a08,centroid_a09,centroid_a10,centroid_a11,centroid_a12,centroid_a13,centroid_a14,centroid_a15,centroid_a16,centroid_a17,centroid_a18,centroid_a19,centroid_a20,centroid_a21,centroid_a22,centroid_a23,centroid_a24,centroid_a25,centroid_a26,centroid_a27,centroid_a28,centroid_a29,centroid_a30,centroid_a31,centroid_a32,centroid_a33,centroid_a34,centroid_a35,centroid_a36,centroid_a37,centroid_a38,centroid_a39,centroid_a40,centroid_a41,centroid_a42,centroid_a43,centroid_a44,centroid_a45,centroid_a46,centroid_a47,centroid_a48,centroid_a49,centroid_a50,centroid_a51,centroid_a52,centroid_a53,centroid_a54,centroid_a55,centroid_a56,centroid_a57,centroid_a58,centroid_a59,centroid_a60,centroid_a61,centroid_a62,centroid_a63
AngMaFaFbCx09471-00,4,35,203,kmeans,-29.859613285714282,140.02911571428572,2024,-0.24693096061954192,0.15812467732190913,0.07902015708244078,-0.0028507716812215186,-0.2879455154610864,0.04375284231339592,0.08075838963036192,0.28047937606415113,-0.06324951941560936,-0.020862305706596345,-0.06639028944911295,0.035720766738067754,0.0021038062283737224,0.07956148734003402,-0.06580326248146313,-0.14205173834239573,-0.060672927994727247,0.08918943263579937,-0.15682759378261105,0.10219014664689402,0.01870049980776623,-0.03854165980117535,-0.06346745757126376,-0.06830076344263193,0.007423957818421469,-0.09469588619761629,-0.10328862525402313,0.07289328280331736,0.08787828857033006,-0.17115878508266047,-0.18360762344153345,-0.1984713571703191,-0.09960476739715492,-0.17171593343219638,0.04264909100895259,0.04156467292799469,-0.14248234195639037,-0.03768572527050032,0.03892305157357058,-0.0167513593672763,-0.02584676223430548,0.03304399406821549,0.11025913110342173,0.13966144889328277,0.11989059153072991,-0.09855550063162516,-0.09616872631405501,-0.12307002801120444,-0.05148437414181356,-0.10624485088152903,0.10616751798758718,-0.11133827648706539,9.139342011315298e-05,0.11947053331136374,-0.028395232602845037,-0.21124183006535946,-0.04699379359586969,-0.08474103366836927,-0.05095710441039157,-0.11529982973581587,0.2560105453946284,0.14672862086010874,0.1736633163069149,0.12397868951502167
AngMaFaFbCx09472-00,0,3,18,kmeans,-18.428837666666666,136.14591066666665,2018,-0.13149814174035626,0.20841214917339482,0.0021325131359732977,0.07484300909906444,-0.1585236447520184,0.2192592592592592,-0.013820325515827195,0.19539151608355756,-0.08936050237088297,-0.1148481353325644,-0.01724464949378443,-0.009514289375881075,-0.15544790465205688,-0.047202358067409925,-0.16211200820197358,-0.17017044726387287,0.04974496988337815,0.08607971293092398,-0.08936050237088297,-0.08798667179290011,0.12559272074843006,0.035924644367550905,-0.18876842240164032,0.011974881455850295,-0.019233628091759568,-0.02684095860566446,0.012159425861848032,0.15505831090606176,0.12116365500448543,-0.03703191080353707,-0.16719723183391,-0.12829937203639624,0.030716391131616002,-0.21677816224529028,-0.04642317057541969,0.15530437011405862,-0.08349609124695624,-0.031516083557605996,-0.049334871203383264,0.05786492374727663,-0.1100294758426246,0.05712674612328586,0.23414584134307315,0.15813405100602324,0.07588876073305133,-0.1365423555042932,-0.2245905420991926,-0.11829296424452129,0.021837754709727007,-0.09305139049083683,0.15829809047802124,0.012097911059848768,-0.07927207484300906,0.1284634115083942,-0.004777649621940272,-0.02878892733564009,-0.008550557477893067,-0.13256439830834288,-0.006971677559912862,-0.08245033961296933,0.34337562475970773,0.1649211841599385,0.08033833141099574,-0.017695758041778767
AngMaFaFbCx09472-00,1,5,18,kmeans,-16.786288,134.77527800000001,2020,-0.07007766243752397,0.20365090349865436,0.007800076893502476,0.09264129181084194,-0.16376470588235292,0.23385467128027676,0.02753402537485576,0.24648981161091887,-0.12306651287966164,-0.11404844290657438,-0.028653594771241825,-0.056458285274894215,-0.1285905420991926,0.020915032679738495,-0.16802153018069965,-0.12870126874279117,0.09726720492118412,0.03657670126874273,-0.0566920415224913,-0.1219100346020761,0.18237908496732022,0.004859669357939241,-0.19816378316032296,0.06356939638600534,-0.025614763552479783,0.07960015378700494,0.042691272587466314,0.18314186851211067,0.0503806228373702,0.01951249519415604,-0.16391234140715105,-0.11223990772779696,0.003567858515955433,-0.23497424067666284,-0.0766474432910419,0.1961830065359477,-0.1470203767781622,0.003001922337562481,-0.134877354863514,0.11666897347174161,-0.1564444444444444,0.018392925797770056,0.13950326797385618,0.15549711649365625,0.09385928489042675,-0.04424144559784694,-0.12520722798923486,-0.07450672818146861,0.0017716262975778427,-0.09353940792003072,0.1174686658977316,0.06326182237600919,-0.13584928873510185,0.17192156862745095,0.0002829680891964781,-0.07576163014225294,0.0167566320645905,-0.0962214532871972,0.09259207996924257,-0.0285428681276432,0.276558246828143,0.09687351018838901,0.10560861207227987,-0.12551480199923104
AngMaFaFbCx09472-00,2,4,18,kmeans,-16.684055,134.8728825,2022,-0.04532103037293345,0.16515186466743562,-0.060115340253748525,0.148158400615148,-0.13787004998077657,0.18499038831218756,0.0352018454440599,0.31892349096501343,-0.131441753171857,-0.09919261822376003,-0.021484044598231458,-0.02491349480968855,-0.07487889273356398,-0.002137639369473282,-0.13942329873125717,-0.13540945790080736,0.08133794694348323,0.14420607458669737,-0.0563629373317954,-0.10742022299115724,0.1636908881199539,0.03898500576701265,-0.15284890426758935,0.11672433679354093,-0.03595540176855052,0.06268358323721644,0.06451364859669353,0.15367935409457897,0.10423683198769702,0.0,-0.14471357170319105,-0.16655132641291803,0.03958477508650517,-0.2665282583621683,-0.06745098039215683,0.15349480968858123,-0.17902345251826218,0.012133794694348304,-0.06572856593617835,0.0968858131487889,-0.07850826605151863,0.045643983083429415,0.0676662821991541,0.17527104959630907,0.15720107650903492,-0.07269511726259126,-0.13771626297577852,-0.07483275663206453,0.022176086120722745,-0.03612456747404837,0.11180315263360242,0.027697039600153725,-0.20572087658592844,0.18818915801614758,-0.07072664359861588,-0.0577316416762783,-0.0250672818146866,-0.10560553633217988,0.03624759707804684,-0.06208381391772392,0.2723567858515955,0.13790080738177624,0.0743252595155709,-0.1443598615916955
AngMaFaFbCx09472-00,3,1,18,kmeans,-16.59248,135.02721,2022,-0.0669896193771626,0.059115724721261004,-0.1476970396001538,0.10340638216070741,-0.1301653210303729,-0.0246059207996924,0.0271280276816609,0.4035986159169549,-0.23646289888504424,-0.0629911572472126,-0.0984236831987697,0.0271280276816609,0.0015378700499806969,0.055363321799307905,-0.1358861976163014,0.010396001537869995,-0.0669896193771626,0.0448442906574394,0.008858131487889193,-0.0199307958477508,0.1301653210303729,-0.05536332179930789,-0.05173394848135329,0.17279507881584,-0.0325413302575932,0.17279507881584,0.0177777777777777,0.22889657823913884,0.059115724721261,-0.003936947327950701,-0.1476970396001538,-0.2069357939254133,0.0138408304498269,-0.2441522491349481,-0.0711111111111111,0.006151480199923097,-0.059115724721261004,0.12456747404844289,-0.015747789311803095,0.0669896193771626,-0.1417301038062283,0.04158400615148009,0.075355632449058,0.17279507881584,0.2141330257593233,-0.0888273740868896,-0.2069357939254133,-0.022206843521722402,0.0669896193771626,0.015747789311803095,0.01039600153787,0.0199307958477508,-0.1358861976163014,0.2679584775086506,-0.1137408688965782,-0.0482276047673971,-0.044844290657439397,-0.1537870049980776,-0.0271280276816609,-0.012056901191849198,0.2364628988850442,-0.022206843521722405,-0.019930795847750808,-0.1998615916955017
AngMaFaFbCx09472-00,4,5,18,kmeans,-18.0274734,134.21421720000004,2021,-0.06193310265282578,0.19490349865436365,-0.011786236063052659,0.11888350634371395,-0.1410042291426374,0.20987620146097652,0.010309880815071074,0.24342637447135718,-0.1211718569780853,-0.12353402537485579,-0.04715724721261051,-0.021333333333333298,-0.14534717416378312,-0.03847135717031906,-0.1621776239907727,-0.13614455978469814,0.03446059207996921,0.10974240676662818,-0.07881276432141479,-0.10322183775470971,0.15980315263360245,0.0015870818915801569,-0.16319876970395997,0.09912495194156093,-0.0038016147635524574,0.06483660130718952,0.04870742022299113,0.16329719338715876,0.08543175701653206,-0.0047366397539407995,-0.19284890426758938,-0.1472295271049596,0.034620530565167174,-0.24382006920415222,-0.05103267973856206,0.14148404459823138,-0.047846212995001886,-0.03021607074202224,-0.08274971164936558,0.07605690119184924,-0.11766551326412913,0.07119723183391,0.1458762014609765,0.15130180699730866,0.1290703575547866,-0.10718339100346018,-0.2095317185697808,-0.10706036139946169,0.03490349865436366,-0.05822991157247209,0.12364475201845442,0.0270788158400615,-0.13632910419069585,0.15515263360246057,-0.010482122260668948,-0.019217224144559758,-0.021419454056132214,-0.1165090349865436,-0.03277508650519029,-0.028358323721645498,0.33881122645136486,0.14470742022299116,0.10733102652825832,-0.09815301806997304
AngMaFaFbCx09478-00,0,4,18,kmeans,-33.6614855,150.71826125,2022,0.10143790849673201,0.04895040369088807,0.04227604767397153,0.006412918108419825,-0.12219915417147248,-0.10952710495963087,0.15418685121107262,0.250718954248366,0.02176086120722795,0.21440984236831986,0.061868512110726595,-0.0658054594386774,0.05594771241830061,0.29113417916186074,-0.0488427527873894,0.021607074202229872,-0.08416762783544787,-0.008858131487889255,-0.0655747789311803,0.15260284505959243,-0.08347558631295651,0.018331410995770823,-0.014671280276816606,0.08971933871587848,-0.04399846212994995,0.1828066128412149,-0.1376547481737793,0.07057285659361778,0.011241830065359476,-0.03263360246059205,-0.14660515186466738,-0.08810457516339865,-0.18120722798923486,-0.22148404459823143,-0.2047827758554402,-0.20432141484044594,-0.16207612456747406,0.09044213763936944,0.08121491733948479,0.05113417916186078,-0.16735101883890807,-0.03561707035755472,-0.01525567089580928,-0.08452133794694344,0.290795847750865,-0.10486735870818913,-0.133517877739331,-0.08019992310649746,-0.0846136101499423,0.07169550173010376,-0.15186466743560167,-0.13457900807381773,-0.11024990388312185,0.15517108804306035,-0.13720876585928485,-0.15535563244905803,-0.06954248366013067,-0.05282583621683963,-0.05405613225682425,-0.032356785851595495,-0.026236063052672065,-0.0402768166089965,0.18788158400615146,0.04138408304498268
AngMaFaFbCx09478-00,1,5,18,kmeans,-33.4969312,150.67108580000001,2017,0.10405843906189924,0.055424836601307176,-0.09613533256439827,-0.047538638985005745,-0.0948681276432141,-0.06417224144559786,0.06622683583237213,0.2773702422145328,0.05004844290657434,0.06707574009996149,0.06899500192233754,0.030720492118415953,-0.016104575163398707,0.3234940407535563,-0.005868512110726629,0.17705190311418684,-0.14599923106497498,-0.0626835832372164,-0.034189926951172574,0.20125182622068435,0.014738946559015753,-0.050614379084967284,0.04694809688581315,0.11887120338331406,-0.07501114955786232,0.1542545174932718,-0.15927412533640906,0.06710034602076123,-0.10313571703191077,-0.0791326412918108,-0.15618608227604763,-0.08375855440215299,-0.16495809304113804,-0.16498269896193768,-0.08961476355247977,-0.1721184159938485,-0.11931410995770853,0.09436370626682042,0.01181084198385235,-0.059017301038062214,-0.2538346789696271,-0.06375394079200304,0.07707804690503652,0.023178777393310243,0.19345174932718184,-0.0025713187235678614,-0.13436063052672045,-0.0008366013071895578,-0.1247274125336409,-0.025614763552479762,-0.0871910803537101,-0.15641983852364472,0.016793540945790053,0.10504267589388691,-0.08696962706651287,-0.1408442906574394,-0.1466143790849673,0.009165705497885422,-0.04993771626297576,-0.0070126874279122925,0.08336485966935792,-0.08569011918492885,0.16121799307958476,-0.18373241061130333
AngMaFaFbCx09478-00,2,1,18,kmeans,-33.087811,149.989026,2017,0.0984236831987697,0.02977316416762779,-0.0711111111111111,-0.0888273740868896,-0.0797231833910034,-0.048227604767397105,0.0935640138408304,0.2844444444444444,0.0935640138408304,-0.017777777777777694,0.1929104190695886,-0.1301653210303729,0.1034063821607074,0.3014225297962323,0.09842368319876971,0.1034063821607074,-0.0325413302575932,-0.13016532103037287,-0.1663360246059207,0.051733948481353285,0.012056901191849202,-0.186082276047674,-0.0711111111111111,0.008858131487889206,-0.05536332179930789,0.1034063821607074,-0.1034063821607074,0.09842368319876971,-0.03543252595155699,0.024605920799692392,-0.16,-0.16,-0.2364628988850442,-0.1301653210303729,-0.1358861976163014,-0.1998615916955017,-0.16,0.17279507881584,0.029773164167627805,0.059115724721261,-0.1537870049980776,-0.0246059207996924,-0.015747789311803095,0.0415840061514801,0.1929104190695886,-0.1245674740484429,-0.0629911572472126,0.0448442906574394,-0.13016532103037293,-0.186082276047674,0.017777777777777712,-0.1245674740484429,0.012056901191849202,0.1476970396001538,-0.0384467512495194,-0.0711111111111111,-0.11909265667051129,-0.0669896193771626,0.02220684352172239,-0.0199307958477508,0.1663360246059207,-0.0448442906574394,0.26795847750865065,-0.1663360246059207
AngMaFaFbCx09478-00,3,6,18,kmeans,-33.667420666666665,150.61344066666666,2023,0.14136101499423298,0.08353710111495574,-0.05106753812636161,0.01206715365884915,-0.11172113289760346,-0.059351531462258085,0.15415609381007306,0.28922209406638477,0.0786774317570165,0.0650621555811867,0.11192618223760088,-0.08642829680891961,0.01163655004485456,0.27578110982955273,0.00484941689093938,0.1346661540433166,-0.07178777393310262,-0.05175445341535303,-0.04365500448545427,0.17363578110982952,-0.020402409329744933,-0.02481097013968985,0.02388824810970136,0.09434320133282066,-0.09691657054978851,0.172159425861848,-0.11187491990260155,0.06329873125720872,-0.023180827886710248,-0.047971293092400315,-0.13571190567730357,-0.049283608868383934,-0.17007817506087394,-0.14763552479815453,-0.13439958990131995,-0.21132384980135843,-0.18180699730872737,0.0823273100089709,-0.020197359989747518,-0.008530052543893366,-0.20905805459438676,-0.06369857747020373,-0.018679994873766467,0.014466230936819126,0.2866897347174163,-0.05628604382929638,-0.12634115083942069,-0.045100602332436235,-0.13650134563629368,-0.024482891195693947,-0.1077431757016532,-0.16864282968089192,-0.1024836601307189,0.18096629501473785,-0.10521081635268481,-0.21422529796232218,-0.036078431372548965,-0.036478277585543964,-0.01941817249775725,-0.038426246315519635,0.021263616557734177,-0.08210175573497369,0.12057926438549274,-0.11524798154555936
AngMaFaFbCx09478-00,4,2,18,kmeans,-33.2070775,151.1504445,2024,0.04705882352941175,-0.11527873894655893,0.10248366013071894,0.05911572472126099,-0.15812379853902345,-0.10396001537870045,0.1622145328719723,0.3016685890042291,0.040138408304498205,0.14434448289119564,0.09971549404075354,0.013871587850826601,0.0,0.22640522875816987,0.034755863129565516,-0.002706651287966145,-0.1036524413687043,0.10457516339869274,-0.08910419069588615,0.17500961168781237,-0.0227912341407151,0.1301653210303729,-0.14139177239523254,0.06622068435217221,-0.08652056901191844,0.0741253364090734,-0.11472510572856591,0.05917723952326024,-0.037062668204536686,-0.09940792003075737,-0.1547712418300653,-0.14326797385620907,-0.28865820838139167,-0.12063052672049208,-0.1537870049980776,-0.0370626682045367,-0.14474432910419066,0.037647058823529346,-0.06535947712418295,0.04730488273740865,-0.18949634755863126,-0.039984621299500145,-0.046658977316416744,0.00922722029988465,0.2821376393694732,-0.05342560553633215,-0.0466589773164167,-0.1246289888504421,-0.18036139946174545,0.0339869281045751,-0.007227989234909596,-0.10153018069973085,-0.11595540176855053,0.1123567858515955,-0.16033833141099574,-0.22945021145713185,-0.05917723952326025,0.01934640522875815,-0.0535486351403306,-0.003198769703959995,0.06782006920415225,-0.03850826605151855,0.1245674740484429,-0.039861591695501755
AngMaFaFbCx09492-00,0,5,59,kmeans,-35.6666342,146.765542,2023,0.08048596693579388,-0.08389388696655131,0.09854671280276814,0.00644675124951942,-0.14213610149942327,-0.13791618608227604,0.14168089196462894,0.16852595155709338,0.0017593233371780148,0.10543637062668204,0.10254517493271816,-0.0915094194540561,-0.0025590157631680127,0.17868819684736637,0.0010334486735870951,0.0019684736639754147,0.014013071895424847,0.0642460592079969,-0.030412918108419798,0.21923875432525947,-0.01226605151864665,0.05647058823529411,-0.06208073817762396,0.049740868896578194,-0.13156785851595537,0.17687966166858898,-0.04549634755863126,-0.031790849673202566,-0.06204382929642441,-0.06908112264513645,-0.1236939638600538,-0.18312956555171084,-0.2057054978854287,-0.15158477508650514,0.047710880430603606,-0.1467743175701653,-0.1194863514033064,0.015760092272203007,-0.05749173394848132,0.026697424067666238,-0.22494732795078815,-0.09916186082276046,-0.11654594386774315,0.024975009611687762,0.2632464436755094,-0.017494809688581303,-0.09224759707804689,0.025799307958477513,-0.13246597462514415,-0.030708189158016146,-0.050011534025374865,-0.08624375240292194,-0.14921030372933483,0.10847520184544404,-0.0337962322183775,-0.2774071510957324,0.05372702806612843,0.01610457516339866,-0.07172625913110342,-0.021677816224529023,0.06150249903883118,-0.06995463283352552,0.012955017301038079,0.023068050749711654
AngMaFaFbCx09492-00,1,21,59,kmeans,-33.508199714285716,149.27692504761905,2024,0.04196188279233261,0.05032203731165666,-0.01960564618004064,-0.034817377931564746,-0.11575035242855308,-0.11483934750370732,0.15764193259002945,0.32851833543875064,0.10196810750443966,0.030944874681898882,0.1577385987074568,-0.1306750151040808,0.07090313249482795,0.2967737683308617,0.0752384613976309,0.07434210285421354,-0.04512843045715015,-0.059754306951538765,-0.08840262902546636,0.10950806466377397,-0.06018198128924769,-0.06345984145292101,-0.022534922465718303,0.060887936874095994,-0.058857948408121384,0.1503949030592629,-0.11524651690741654,0.07000970322769628,-0.05974551912268172,-0.0797261126672891,-0.17543435674923563,-0.12019406455392609,-0.21038648138994157,-0.15648486845718676,-0.09381007304882735,-0.24377144321780994,-0.15445195071492646,0.14262353307336004,0.009666611742736309,0.028970542465352113,-0.17155892422328403,-0.024500466853407992,-0.03422566412185786,0.02090038629831016,0.2455377968180736,-0.10804928507350649,-0.10180699730872739,0.013937496567254334,-0.15075813331868693,-0.08462972116951352,-0.03634353087640281,-0.13029420918694268,-0.0069833946650555406,0.15581406418776655,-0.05966057011039708,-0.09622086743194008,-0.08550264550264547,-0.06923344501199169,-0.024977938887973464,-0.07284524267223225,0.05696270665128794,-0.032476886179308294,0.1437015067464894,-0.09124988557514506
AngMaFaFbCx09492-00,2,11,59,kmeans,-33.902877272727274,148.18180645454547,2017,0.01569745901925829,0.023800636118975163,0.00883017021425326,0.010245010660235566,-0.14721051343888714,-0.08351473209604696,0.16890286952570688,0.33714026073887665,0.029275453496906752,0.03415749187375484,0.12255985460137706,-0.059529551571074035,0.07379539338016843,0.24035510817517736,0.05155499633008281,-0.004429065743944645,-0.08751878648072417,-0.0041606375170389065,-0.07546188528887487,0.22165460836741108,-0.010323302226416404,-0.037496067945894884,-0.029784348677082226,0.055145223864947,-0.04466533850616892,0.07759253433993915,-0.09458739645590857,0.06473034846737266,-0.07730732934885182,-0.1004592639194715,-0.2061193247352417,-0.16213624130579143,-0.22136940337632377,-0.18704973611548004,-0.04123169410366639,-0.11725280486526156,-0.14301632239348497,0.027351717870749,-0.02482961098878053,-0.005922197756107779,-0.20832826535248677,-0.024678620111146042,-0.03308377896613189,0.03593582887700534,0.2468477159134599,-0.06356156722938724,-0.027334941106567374,-0.09168501625249026,-0.20561042955506625,-0.08199923106497498,0.01994757261193246,-0.14409562755583513,-0.026518471916395805,0.11191220160078287,-0.04515745692216278,-0.16401523889413158,-0.09844045996295127,-0.06620670371535421,-0.06126315053650688,-0.10548110866449961,0.10254517493271816,0.01824752717486279,0.1576792142882108,-0.11673272517563171
AngMaFaFbCx09492-00,3,6,59,kmeans,-33.52866083333333,149.26269566666667,2024,0.04742791234140713,-0.01162629757785466,-0.020576701268742767,-0.0634422657952069,-0.10025887479174675,-0.16844803280789436,0.1316211713443547,0.2928412149173395,0.055189029860310115,0.06924516211713441,0.1032525951557093,-0.05083173138536454,0.07831859541202098,0.2807433038574907,0.028799179802640004,0.059372036396257794,-0.09732666922978338,0.017726515442778402,-0.11636550044854538,0.20064077918749196,-0.11565808022555424,-0.015153146225810585,-0.06269383570421631,0.11871331539151604,-0.03321799307958475,0.022770729206715357,-0.13219530949634753,0.11558631295655511,-0.062099192618223734,-0.14594386774317564,-0.17056004100986796,-0.135435089068307,-0.2185415865692682,-0.11808791490452387,-0.13280020504933995,-0.22580033320517745,-0.07373574266307827,0.09139049083685759,0.054573881840317764,0.058818403178264735,-0.2382058182750224,0.0270767653466615,0.03054209919261819,0.015358195565808034,0.1896296296296296,-0.0005331282839933079,-0.11055235165961805,-0.049150326797385596,-0.2240164039471998,-0.0617095988722286,-0.026420607458669726,-0.10764065103165445,0.08396770472895035,0.07363321799307956,-0.0781955658080225,-0.04516211713443545,-0.11128027681660897,-0.09648596693579391,-0.06924516211713438,-0.0632474689222094,0.0199102909137511,-0.025969498910675383,0.12472126105344092,-0.15825708061002175
AngMaFaFbCx09492-00,4,16,59,kmeans,-33.790579125,149.4468358125,2024,0.03551710880430603,0.09171088043060358,0.07357170319108033,0.024567474048442877,-0.13117262591311032,-0.061122645136485944,0.1602691272587466,0.30949634755863126,0.08426758938869659,-0.009627066512879647,0.190238369857747,-0.18495963091118797,0.04517493271818525,0.21374086889657817,0.09904267589388696,0.01703575547866204,0.009734717416378325,0.02527104959630909,-0.10780469050365243,0.11032679738562089,-0.04681660899653975,-0.02062283737024221,-0.05190311418685117,0.05719338715878504,-0.06826605151864668,0.07870818915801613,-0.014136870434448267,0.03971549404075352,-0.11605151864667432,-0.08839292579777004,-0.1410457516339869,-0.07354094579008069,-0.14123414071510956,-0.1636524413687043,-0.08281045751633984,-0.17120338331410995,-0.15282583621683965,0.08235294117647057,-0.12727412533640903,0.06750480584390615,-0.1944290657439446,-0.020765090349865407,-0.10160707420222985,0.044075355632449034,0.31621299500192224,-0.10581699346405224,-0.03000384467512493,-0.07433679354094577,-0.1573894655901576,-0.0968127643214148,-0.005378700499807765,-0.1386851211072664,-0.12284890426758933,0.17279892349096498,-0.03566320645905421,-0.16672818146866586,-0.01149173394848134,-0.07198385236447517,-0.00019223375624757844,-0.06093041138023836,0.04199538638985002,-0.004405997693194927,0.13646674356016913,-0.08292964244521334
AngMaFaFbCx09522-00,0,10,44,kmeans,-28.5927536,20.332373999999998,2022,-0.11299653979238751,0.2153817762399077,0.006668204536716654,0.006139177239523251,-0.20868896578239135,0.004896578239138791,-0.031064975009611667,0.24959015763168008,-0.19675509419454057,-0.08854440599769316,0.10933025759323337,-0.09584006151480198,-0.07303652441368699,0.06602998846597458,0.07356555171088039,0.010691272587466358,0.11207996924259894,0.06578392925797766,-0.00405382545174935,0.13442214532871968,0.0015993848519799923,-0.09221068819684733,-0.09385928489042673,-0.041454825067281834,-0.08441676278354475,-0.005425605536332187,-0.12015071126489808,0.08631141868512107,0.007892349096501335,-0.12051364859669356,-0.09576624375240289,-0.12171318723567856,-0.01317031910803537,-0.2877477893118031,0.1780853517877739,0.012936562860438282,-0.0600938100730488,-0.029963860053825432,-0.19323029603998462,0.08434294502114568,-0.1122460592079969,0.042069973087274094,0.0010826605151864413,0.2247381776239908,0.16406612841214918,-0.21039907727797,-0.04568089196462896,-0.018325259515570923,-0.06542099192618221,-0.1555647827758554,0.16169165705497884,-0.01812841214917339,-0.016633602460592065,0.07690580545943865,0.12091964628988847,-0.11422683583237213,0.025522491349480945,-0.0994509803921568,-0.0803752402921953,5.53633217993052e-05,0.23153556324490576,-0.05874048442906571,-0.009577854671280292,-0.10653748558246826
AngMaFaFbCx09522-00,1,6,44,kmeans,-26.91174266666667,17.033278000000003,2023,-0.1653005254389337,0.28503908753043694,0.046341150839420725,-0.004500833012943732,-0.2830296039984621,-0.004951941560938103,-0.08371139305395357,0.13080097398436497,-0.14292964244521336,-0.027025503011662174,0.09602460592079963,-0.03304370114058693,-0.19476611559656537,-0.03669357939254132,0.14273484557221577,0.0699013200051262,0.09945918236575674,-0.013051390490836874,0.056316801230296,0.18556965269768036,0.07912854030501087,-0.18926054081763427,-0.17296937075483787,-0.11077790593361524,-0.14208894015122386,-0.192161988978598,-0.06518518518518518,0.02394976291170061,0.017941817249775716,-0.17907984108676145,0.018721004741765954,-0.08340381904395744,-0.012918108419838484,-0.21557862360630523,-0.0025836216839677205,-0.06543124439318208,-0.14730744585415861,0.018239138792771985,-0.06579008073817759,0.02662565679866715,0.03290016660258872,0.06327822632320901,0.054717416378315994,0.1455337690631808,-0.1124285531205946,-0.16330129437395868,0.011308471100858628,-0.19876457772651546,-0.09842368319876967,-0.17004741765987436,0.08312700243496086,0.01165705497885428,0.046125849032423394,0.09981801871075223,0.15965141612200434,-0.17305139049083684,0.07979495066000253,0.004439318210944498,0.012097911059848754,0.022145328719723148,-0.0123029603998462,-0.06353453799820578,0.0309009355376137,-0.11281814686658975
AngMaFaFbCx09522-00,2,14,44,kmeans,-25.464946071428567,17.319047642857143,2023,-0.11926841324765197,0.25783050475091995,-0.014565826330532217,0.11171088043060357,-0.18826605151864664,0.025783489866534823,-0.12443126270115885,0.14047344427967262,-0.1495996045477014,-0.06031965727467455,0.18710605810951828,-0.040208710935354504,-0.19057285659361783,0.003928159499093767,0.04090734332948864,0.04239688032075576,0.1391684516944032,0.024219256329982987,0.10362168396770469,0.12261657604218155,0.04612291975613773,-0.08766298676333276,-0.1693546438183116,-0.1039951666941286,-0.19508101279727572,-0.11885099137694285,-0.07224913494809687,0.06669522711045198,0.02608227604767396,-0.12753336628769152,-0.031539517767891476,-0.10490031306640302,-0.07767561926731475,-0.25876640852419397,0.08717526226176742,-0.005720876585928456,-0.06545174932718181,-0.0036645246333827652,-0.14695007414730593,0.09293129016312403,0.004486186631515343,0.09283901796012518,0.137380128521997,0.18604712473224583,-0.021429120667874987,-0.235491843796342,-0.07270170813423404,-0.11799417806338218,-0.05678695007414729,-0.20765200197726147,0.11411874553743064,0.004604822321085276,0.06116328884494972,0.08089196462898882,0.15220080188938317,-0.044646564508156183,0.05031471412094246,-0.07404185203493158,-0.05178667545449551,-0.010004943153732081,0.1342868127643214,0.014262646234964566,-0.03185587960674464,-0.12434777832701704
AngMaFaFbCx09522-00,3,4,44,kmeans,-21.619830999999998,15.66260625,2021,-0.10903498654363702,0.33047289504036903,-0.06483660130718956,0.005843906189926949,-0.1403306420607458,0.09530180699730866,-0.1095271049596309,0.2022145328719723,-0.22948096885813146,-0.19578623606305265,-0.0166551326412918,-0.09397923875432523,-0.11118800461361013,-0.025359477124183002,0.027327950788158396,0.0013840830449826959,0.12472126105344095,0.08342945021145708,0.10683583237216451,0.04430603613994615,0.12891964628988847,-0.11972318339100341,-0.14256055363321796,-0.04035371011149558,-0.15117262591311031,-0.06036139946174546,-0.0509803921568627,0.14054594386774313,0.03198769703960015,-0.13270280661284117,-0.03961553248750477,-0.05219530949634752,-0.07347943098808146,-0.19271049596309114,0.09154940407535564,-0.0299269511726259,-0.1329488658208381,-0.016870434448289104,-0.21939254133025754,0.09176470588235291,0.03577085736255282,0.04512110726643595,0.036601307189542506,0.23872356785851592,0.08864282968089193,-0.15311034217608607,-0.011933871587850833,-0.042568242983467876,-0.13345636293733182,-0.19693963860053826,0.0869357939254133,0.0003229527104960006,-0.018162245290272973,0.16181468665897727,0.14606689734717415,-0.05382545174932715,0.05525567089580924,-0.09627066512879658,-0.061468665897731596,-0.04321414840445982,0.085198000768935,-0.06602076124567474,0.0479969242599,-0.1772702806612841
